meter,date,hour,electricity,temperature,install_date
J,2017-08-16,2,2649.6,65,2017-04-15
J,2017-08-16,3,2642.4,65,2017-04-15
J,2017-08-16,4,2620.8,65,2017-04-15
J,2017-08-16,5,2628,66,2017-04-15
J,2017-08-16,6,2635.2,66,2017-04-15
J,2017-08-16,7,2707.2,67,2017-04-15
J,2017-08-16,8,2750.4,71,2017-04-15
J,2017-08-16,9,2923.2,72,2017-04-15
J,2017-08-16,10,2923.2,76,2017-04-15
J,2017-08-16,11,2980.8,76,2017-04-15
J,2017-08-16,12,3002.4,77,2017-04-15
J,2017-08-16,13,3074.4,78,2017-04-15
J,2017-08-16,14,3081.6,78,2017-04-15
J,2017-08-16,15,3074.4,78,2017-04-15
J,2017-08-16,16,3081.6,75,2017-04-15
J,2017-08-16,17,3060,74,2017-04-15
J,2017-08-16,18,2988,70,2017-04-15
J,2017-08-16,19,3002.4,67,2017-04-15
J,2017-08-16,20,2944.8,65,2017-04-15
J,2017-08-16,21,2908.8,65,2017-04-15
J,2017-08-16,22,2836.8,62,2017-04-15
J,2017-08-16,23,2764.8,61,2017-04-15
J,2017-08-17,0,2757.6,60,2017-04-15
J,2017-08-17,1,2750.4,59,2017-04-15
J,2017-08-17,2,2685.6,58,2017-04-15
J,2017-08-17,3,2620.8,58,2017-04-15
J,2017-08-17,4,2599.2,58,2017-04-15
J,2017-08-17,5,2628,59,2017-04-15
J,2017-08-17,6,2642.4,62,2017-04-15
J,2017-08-17,7,2714.4,67,2017-04-15
J,2017-08-17,8,2844,70,2017-04-15
J,2017-08-17,9,2923.2,74,2017-04-15
J,2017-08-17,10,3117.6,79,2017-04-15
J,2017-08-17,11,3232.8,79,2017-04-15
J,2017-08-17,12,3261.6,79,2017-04-15
J,2017-08-17,13,3283.2,79,2017-04-15
J,2017-08-17,14,3304.8,80,2017-04-15
J,2017-08-17,15,3225.6,79,2017-04-15
J,2017-08-17,16,3146.4,77,2017-04-15
J,2017-08-17,17,3153.6,75,2017-04-15
J,2017-08-17,18,3117.6,72,2017-04-15
J,2017-08-17,19,3060,69,2017-04-15
J,2017-08-17,20,2973.6,68,2017-04-15
J,2017-08-17,21,2944.8,67,2017-04-15
J,2017-08-17,22,2952,67,2017-04-15
J,2017-08-17,23,2952,67,2017-04-15
J,2017-08-18,0,2959.2,66,2017-04-15
J,2017-08-18,1,2923.2,68,2017-04-15
J,2017-08-18,2,2887.2,68,2017-04-15
J,2017-08-18,3,2851.2,68,2017-04-15
J,2017-08-18,4,2844,67,2017-04-15
J,2017-08-18,5,2872.8,67,2017-04-15
J,2017-08-18,6,2887.2,67,2017-04-15
J,2017-08-18,7,2937.6,68,2017-04-15
J,2017-08-18,8,2973.6,69,2017-04-15
J,2017-08-18,9,2980.8,74,2017-04-15
J,2017-08-18,10,3096,77,2017-04-15
J,2017-08-18,11,3240,82,2017-04-15
J,2017-08-18,12,3326.4,81,2017-04-15
J,2017-08-18,13,3304.8,78,2017-04-15
J,2017-08-18,14,3304.8,79,2017-04-15
J,2017-08-18,15,3276,78,2017-04-15
J,2017-08-18,16,3225.6,76,2017-04-15
J,2017-08-18,17,3103.2,74,2017-04-15
J,2017-08-18,18,3153.6,71,2017-04-15
J,2017-08-18,19,3096,67,2017-04-15
J,2017-08-18,20,3016.8,67,2017-04-15
J,2017-08-18,21,3060,67,2017-04-15
J,2017-08-18,22,2988,67,2017-04-15
J,2017-08-18,23,2980.8,67,2017-04-15
J,2017-08-19,0,2988,69,2017-04-15
J,2017-08-19,1,2872.8,69,2017-04-15
J,2017-08-19,2,2901.6,69,2017-04-15
J,2017-08-19,3,2887.2,68,2017-04-15
J,2017-08-19,4,2901.6,69,2017-04-15
J,2017-08-19,5,2916,69,2017-04-15
J,2017-08-19,6,2916,69,2017-04-15
J,2017-08-19,7,2894.4,69,2017-04-15
J,2017-08-19,8,2894.4,70,2017-04-15
J,2017-08-19,9,2901.6,71,2017-04-15
J,2017-08-19,10,2980.8,74,2017-04-15
J,2017-08-19,11,3110.4,76,2017-04-15
J,2017-08-19,12,3261.6,78,2017-04-15
J,2017-08-19,13,3283.2,79,2017-04-15
J,2017-08-19,14,3254.4,77,2017-04-15
J,2017-08-19,15,3204,76,2017-04-15
J,2017-08-19,16,3139.2,75,2017-04-15
J,2017-08-19,17,3052.8,73,2017-04-15
J,2017-08-19,18,3002.4,70,2017-04-15
J,2017-08-19,19,2995.2,67,2017-04-15
J,2017-08-19,20,2930.4,68,2017-04-15
J,2017-08-19,21,2887.2,68,2017-04-15
J,2017-08-19,22,2894.4,68,2017-04-15
J,2017-08-19,23,2894.4,68,2017-04-15
J,2017-08-20,0,2887.2,68,2017-04-15
J,2017-08-20,1,2844,68,2017-04-15
J,2017-08-20,2,2822.4,68,2017-04-15
J,2017-08-20,3,2836.8,68,2017-04-15
J,2017-08-20,4,2800.8,67,2017-04-15
J,2017-08-20,5,2836.8,68,2017-04-15
J,2017-08-20,6,2901.6,68,2017-04-15
J,2017-08-20,7,2844,69,2017-04-15
J,2017-08-20,8,2858.4,70,2017-04-15
J,2017-08-20,9,2844,73,2017-04-15
J,2017-08-20,10,2844,77,2017-04-15
J,2017-08-20,11,2988,80,2017-04-15
J,2017-08-20,12,3124.8,80,2017-04-15
J,2017-08-20,13,3153.6,79,2017-04-15
J,2017-08-20,14,3160.8,80,2017-04-15
J,2017-08-20,15,3146.4,78,2017-04-15
J,2017-08-20,16,3132,76,2017-04-15
J,2017-08-20,17,3031.2,74,2017-04-15
J,2017-08-20,18,2966.4,72,2017-04-15
J,2017-08-20,19,2944.8,71,2017-04-15
J,2017-08-20,20,2923.2,72,2017-04-15
J,2017-08-20,21,2822.4,72,2017-04-15
J,2017-08-20,22,2858.4,72,2017-04-15
J,2017-08-20,23,2844,72,2017-04-15
J,2017-08-21,0,2829.6,72,2017-04-15
J,2017-08-21,1,2822.4,71,2017-04-15
J,2017-08-21,2,2786.4,72,2017-04-15
J,2017-08-21,3,2793.6,71,2017-04-15
J,2017-08-21,4,2743.2,71,2017-04-15
J,2017-08-21,5,2714.4,71,2017-04-15
J,2017-08-21,6,2844,71,2017-04-15
J,2017-08-21,7,2829.6,75,2017-04-15
J,2017-08-21,8,2966.4,77,2017-04-15
J,2017-08-21,9,3052.8,77,2017-04-15
J,2017-08-21,10,3067.2,77,2017-04-15
J,2017-08-21,11,3060,80,2017-04-15
J,2017-08-21,12,3117.6,81,2017-04-15
J,2017-08-21,13,3218.4,81,2017-04-15
J,2017-08-21,14,3276,81,2017-04-15
J,2017-08-21,15,3240,80,2017-04-15
J,2017-08-21,16,3196.8,79,2017-04-15
J,2017-08-21,17,3146.4,77,2017-04-15
J,2017-08-21,18,3096,74,2017-04-15
J,2017-08-21,19,3052.8,72,2017-04-15
J,2017-08-21,20,2980.8,71,2017-04-15
J,2017-08-21,21,3009.6,70,2017-04-15
J,2017-08-21,22,2995.2,70,2017-04-15
J,2017-08-21,23,2937.6,70,2017-04-15
J,2017-08-22,0,2930.4,69,2017-04-15
J,2017-08-22,1,2880,70,2017-04-15
J,2017-08-22,2,2808,71,2017-04-15
J,2017-08-22,3,2779.2,71,2017-04-15
J,2017-08-22,4,2793.6,71,2017-04-15
J,2017-08-22,5,2865.6,71,2017-04-15
J,2017-08-22,6,2908.8,71,2017-04-15
J,2017-08-22,7,3024,72,2017-04-15
J,2017-08-22,8,3074.4,73,2017-04-15
J,2017-08-22,9,3132,76,2017-04-15
J,2017-08-22,10,3254.4,79,2017-04-15
J,2017-08-22,11,3290.4,80,2017-04-15
J,2017-08-22,12,3348,81,2017-04-15
J,2017-08-22,13,3348,82,2017-04-15
J,2017-08-22,14,3319.2,81,2017-04-15
J,2017-08-22,15,3297.6,79,2017-04-15
J,2017-08-22,16,3304.8,77,2017-04-15
J,2017-08-22,17,3232.8,75,2017-04-15
J,2017-08-22,18,3189.6,72,2017-04-15
J,2017-08-22,19,3196.8,71,2017-04-15
J,2017-08-22,20,3139.2,72,2017-04-15
J,2017-08-22,21,3110.4,71,2017-04-15
J,2017-08-22,22,3103.2,71,2017-04-15
J,2017-08-22,23,3117.6,72,2017-04-15
J,2017-08-23,0,3060,71,2017-04-15
J,2017-08-23,1,3024,71,2017-04-15
J,2017-08-23,2,3016.8,71,2017-04-15
J,2017-08-23,3,2952,70,2017-04-15
J,2017-08-23,4,2995.2,71,2017-04-15
J,2017-08-23,5,3016.8,70,2017-04-15
J,2017-08-23,6,3074.4,71,2017-04-15
J,2017-08-23,7,3146.4,71,2017-04-15
J,2017-08-23,8,3196.8,71,2017-04-15
J,2017-08-23,9,3261.6,72,2017-04-15
J,2017-08-23,10,3247.2,72,2017-04-15
J,2017-08-23,11,3240,71,2017-04-15
J,2017-08-23,12,3261.6,71,2017-04-15
J,2017-08-23,13,3240,72,2017-04-15
J,2017-08-23,14,3189.6,74,2017-04-15
J,2017-08-23,15,3182.4,73,2017-04-15
J,2017-08-23,16,3168,72,2017-04-15
J,2017-08-23,17,3103.2,71,2017-04-15
J,2017-08-23,18,3103.2,70,2017-04-15
J,2017-08-23,19,3074.4,70,2017-04-15
J,2017-08-23,20,3031.2,70,2017-04-15
J,2017-08-23,21,2966.4,69,2017-04-15
J,2017-08-23,22,2937.6,69,2017-04-15
J,2017-08-23,23,2923.2,69,2017-04-15
J,2017-08-24,0,2916,68,2017-04-15
J,2017-08-24,1,2872.8,68,2017-04-15
J,2017-08-24,2,2779.2,68,2017-04-15
J,2017-08-24,3,2829.6,69,2017-04-15
J,2017-08-24,4,2844,68,2017-04-15
J,2017-08-24,5,2858.4,68,2017-04-15
J,2017-08-24,6,2944.8,68,2017-04-15
J,2017-08-24,7,2937.6,69,2017-04-15
J,2017-08-24,8,2988,70,2017-04-15
J,2017-08-24,9,3002.4,71,2017-04-15
J,2017-08-24,10,3009.6,71,2017-04-15
J,2017-08-24,11,3052.8,71,2017-04-15
J,2017-08-24,12,3081.6,71,2017-04-15
J,2017-08-24,13,3175.2,73,2017-04-15
J,2017-08-24,14,3182.4,73,2017-04-15
J,2017-08-24,15,3211.2,74,2017-04-15
J,2017-08-24,16,3168,74,2017-04-15
J,2017-08-24,17,3096,72,2017-04-15
J,2017-08-24,18,3045.6,71,2017-04-15
J,2017-08-24,19,3081.6,70,2017-04-15
J,2017-08-24,20,3038.4,70,2017-04-15
J,2017-08-24,21,3024,70,2017-04-15
J,2017-08-24,22,3024,71,2017-04-15
J,2017-08-24,23,2973.6,70,2017-04-15
J,2017-08-25,0,2894.4,70,2017-04-15
J,2017-08-25,1,2880,70,2017-04-15
J,2017-08-25,2,2829.6,70,2017-04-15
J,2017-08-25,3,2793.6,70,2017-04-15
J,2017-08-25,4,2800.8,70,2017-04-15
J,2017-08-25,5,2865.6,70,2017-04-15
J,2017-08-25,6,2916,70,2017-04-15
J,2017-08-25,7,3009.6,70,2017-04-15
J,2017-08-25,8,3067.2,71,2017-04-15
J,2017-08-25,9,3103.2,72,2017-04-15
J,2017-08-25,10,3110.4,73,2017-04-15
J,2017-08-25,11,3168,75,2017-04-15
J,2017-08-25,12,3312,78,2017-04-15
J,2017-08-25,13,3333.6,78,2017-04-15
J,2017-08-25,14,3326.4,79,2017-04-15
J,2017-08-25,15,3304.8,80,2017-04-15
J,2017-08-25,16,3304.8,78,2017-04-15
J,2017-08-25,17,3240,75,2017-04-15
J,2017-08-25,18,3132,71,2017-04-15
J,2017-08-25,19,3081.6,69,2017-04-15
J,2017-08-25,20,3096,69,2017-04-15
J,2017-08-25,21,3045.6,68,2017-04-15
J,2017-08-25,22,3002.4,68,2017-04-15
J,2017-08-25,23,2959.2,69,2017-04-15
J,2017-08-26,0,2973.6,69,2017-04-15
J,2017-08-26,1,2894.4,69,2017-04-15
J,2017-08-26,2,2865.6,69,2017-04-15
J,2017-08-26,3,2829.6,69,2017-04-15
J,2017-08-26,4,2800.8,68,2017-04-15
J,2017-08-26,5,2836.8,68,2017-04-15
J,2017-08-26,6,2851.2,68,2017-04-15
J,2017-08-26,7,2916,69,2017-04-15
J,2017-08-26,8,2930.4,71,2017-04-15
J,2017-08-26,9,3052.8,75,2017-04-15
J,2017-08-26,10,3225.6,82,2017-04-15
J,2017-08-26,11,3484.8,84,2017-04-15
J,2017-08-26,12,3528,85,2017-04-15
J,2017-08-26,13,3499.2,84,2017-04-15
J,2017-08-26,14,3463.2,81,2017-04-15
J,2017-08-26,15,3420,81,2017-04-15
J,2017-08-26,16,3412.8,79,2017-04-15
J,2017-08-26,17,3362.4,78,2017-04-15
J,2017-08-26,18,3297.6,73,2017-04-15
J,2017-08-26,19,3247.2,71,2017-04-15
J,2017-08-26,20,3211.2,71,2017-04-15
J,2017-08-26,21,3175.2,71,2017-04-15
J,2017-08-26,22,3124.8,71,2017-04-15
J,2017-08-26,23,3103.2,70,2017-04-15
J,2017-08-27,0,3081.6,70,2017-04-15
J,2017-08-27,1,3060,71,2017-04-15
J,2017-08-27,2,2959.2,71,2017-04-15
J,2017-08-27,3,2901.6,70,2017-04-15
J,2017-08-27,4,2894.4,70,2017-04-15
J,2017-08-27,5,2959.2,70,2017-04-15
J,2017-08-27,6,2966.4,70,2017-04-15
J,2017-08-27,7,3002.4,70,2017-04-15
J,2017-08-27,8,3067.2,72,2017-04-15
J,2017-08-27,9,3283.2,73,2017-04-15
J,2017-08-27,10,3326.4,77,2017-04-15
J,2017-08-27,11,3384,79,2017-04-15
J,2017-08-27,12,3412.8,81,2017-04-15
J,2017-08-27,13,3398.4,82,2017-04-15
J,2017-08-27,14,3362.4,83,2017-04-15
J,2017-08-27,15,3376.8,85,2017-04-15
J,2017-08-27,16,3369.6,83,2017-04-15
J,2017-08-27,17,3304.8,80,2017-04-15
J,2017-08-27,18,3175.2,76,2017-04-15
J,2017-08-27,19,3146.4,75,2017-04-15
J,2017-08-27,20,2973.6,74,2017-04-15
J,2017-08-27,21,2865.6,73,2017-04-15
J,2017-08-27,22,2836.8,72,2017-04-15
J,2017-08-27,23,2944.8,71,2017-04-15
J,2017-08-28,0,2973.6,70,2017-04-15
J,2017-08-28,1,2872.8,70,2017-04-15
J,2017-08-28,2,2858.4,70,2017-04-15
J,2017-08-28,3,2772,70,2017-04-15
J,2017-08-28,4,2808,69,2017-04-15
J,2017-08-28,5,2894.4,69,2017-04-15
J,2017-08-28,6,2973.6,69,2017-04-15
J,2017-08-28,7,3038.4,72,2017-04-15
J,2017-08-28,8,3139.2,75,2017-04-15
J,2017-08-28,9,3362.4,81,2017-04-15
J,2017-08-28,10,3535.2,84,2017-04-15
J,2017-08-28,11,3679.2,84,2017-04-15
J,2017-08-28,12,3736.8,86,2017-04-15
J,2017-08-28,13,3700.8,85,2017-04-15
J,2017-08-28,14,3592.8,84,2017-04-15
J,2017-08-28,15,3650.4,84,2017-04-15
J,2017-08-28,16,3585.6,83,2017-04-15
J,2017-08-28,17,3463.2,81,2017-04-15
J,2017-08-28,18,3412.8,78,2017-04-15
J,2017-08-28,19,3441.6,75,2017-04-15
J,2017-08-28,20,3412.8,74,2017-04-15
J,2017-08-28,21,3319.2,72,2017-04-15
J,2017-08-28,22,3312,72,2017-04-15
J,2017-08-28,23,3232.8,72,2017-04-15
J,2017-08-29,0,3182.4,71,2017-04-15
J,2017-08-29,1,3081.6,72,2017-04-15
J,2017-08-29,2,3096,68,2017-04-15
J,2017-08-29,3,2988,68,2017-04-15
J,2017-08-29,4,3052.8,66,2017-04-15
J,2017-08-29,5,3081.6,67,2017-04-15
J,2017-08-29,6,3168,66,2017-04-15
J,2017-08-29,7,3139.2,68,2017-04-15
J,2017-08-29,8,3290.4,77,2017-04-15
J,2017-08-29,9,3477.6,85,2017-04-15
J,2017-08-29,10,3628.8,90,2017-04-15
J,2017-08-29,11,3787.2,91,2017-04-15
J,2017-08-29,12,3859.2,94,2017-04-15
J,2017-08-29,13,3808.8,93,2017-04-15
J,2017-08-29,14,3542.4,94,2017-04-15
J,2017-08-29,15,3600,91,2017-04-15
J,2017-08-29,16,3592.8,90,2017-04-15
J,2017-08-29,17,3614.4,85,2017-04-15
J,2017-08-29,18,3564,82,2017-04-15
J,2017-08-29,19,3513.6,80,2017-04-15
J,2017-08-29,20,3427.2,76,2017-04-15
J,2017-08-29,21,3304.8,75,2017-04-15
J,2017-08-29,22,3276,73,2017-04-15
J,2017-08-29,23,3254.4,74,2017-04-15
J,2017-08-30,0,3290.4,72,2017-04-15
J,2017-08-30,1,3247.2,71,2017-04-15
J,2017-08-30,2,3204,73,2017-04-15
J,2017-08-30,3,3146.4,73,2017-04-15
J,2017-08-30,4,3124.8,70,2017-04-15
J,2017-08-30,5,3139.2,69,2017-04-15
J,2017-08-30,6,3211.2,71,2017-04-15
J,2017-08-30,7,3348,78,2017-04-15
J,2017-08-30,8,3463.2,83,2017-04-15
J,2017-08-30,9,3492,90,2017-04-15
J,2017-08-30,10,3600,94,2017-04-15
J,2017-08-30,11,3837.6,92,2017-04-15
J,2017-08-30,12,3808.8,93,2017-04-15
J,2017-08-30,13,3751.2,91,2017-04-15
J,2017-08-30,14,3736.8,94,2017-04-15
J,2017-08-30,15,3657.6,95,2017-04-15
J,2017-08-30,16,3556.8,92,2017-04-15
J,2017-08-30,17,3484.8,88,2017-04-15
J,2017-08-30,18,3484.8,85,2017-04-15
J,2017-08-30,19,3484.8,80,2017-04-15
J,2017-08-30,20,3376.8,77,2017-04-15
J,2017-08-30,21,3283.2,75,2017-04-15
J,2017-08-30,22,3261.6,74,2017-04-15
J,2017-08-30,23,3283.2,76,2017-04-15
J,2017-08-31,0,3283.2,75,2017-04-15
J,2017-08-31,1,3189.6,74,2017-04-15
J,2017-08-31,2,3103.2,73,2017-04-15
J,2017-08-31,3,3096,75,2017-04-15
J,2017-08-31,4,3132,74,2017-04-15
J,2017-08-31,5,3124.8,74,2017-04-15
J,2017-08-31,6,3268.8,72,2017-04-15
J,2017-08-31,7,3348,77,2017-04-15
J,2017-08-31,8,3463.2,84,2017-04-15
J,2017-08-31,9,3542.4,90,2017-04-15
J,2017-08-31,10,3614.4,96,2017-04-15
J,2017-08-31,11,3693.6,100,2017-04-15
J,2017-08-31,12,3859.2,98,2017-04-15
J,2017-08-31,13,3823.2,98,2017-04-15
J,2017-08-31,14,3780,94,2017-04-15
J,2017-08-31,15,3708,93,2017-04-15
J,2017-08-31,16,3708,90,2017-04-15
J,2017-08-31,17,3650.4,92,2017-04-15
J,2017-08-31,18,3628.8,84,2017-04-15
J,2017-08-31,19,3600,79,2017-04-15
J,2017-08-31,20,3535.2,78,2017-04-15
J,2017-08-31,21,3398.4,77,2017-04-15
J,2017-08-31,22,3405.6,75,2017-04-15
J,2017-08-31,23,3319.2,75,2017-04-15
J,2017-09-01,0,3283.2,77,2017-04-15
J,2017-09-01,1,3261.6,76,2017-04-15
J,2017-09-01,2,3189.6,76,2017-04-15
J,2017-09-01,3,3160.8,74,2017-04-15
J,2017-09-01,4,3182.4,73,2017-04-15
J,2017-09-01,5,3175.2,75,2017-04-15
J,2017-09-01,6,3225.6,75,2017-04-15
J,2017-09-01,7,3225.6,84,2017-04-15
J,2017-09-01,8,3369.6,93,2017-04-15
J,2017-09-01,9,3456,99,2017-04-15
J,2017-09-01,10,3607.2,103,2017-04-15
J,2017-09-01,11,3643.2,104,2017-04-15
J,2017-09-01,12,3650.4,102,2017-04-15
J,2017-09-01,13,3650.4,100,2017-04-15
J,2017-09-01,14,3592.8,97,2017-04-15
J,2017-09-01,15,3240,96,2017-04-15
J,2017-09-01,16,3434.4,93,2017-04-15
J,2017-09-01,17,3340.8,92,2017-04-15
J,2017-09-01,18,3160.8,88,2017-04-15
J,2017-09-01,19,3312,83,2017-04-15
J,2017-09-01,20,3204,81,2017-04-15
J,2017-09-01,21,3211.2,80,2017-04-15
J,2017-09-01,22,3175.2,78,2017-04-15
J,2017-09-01,23,3146.4,78,2017-04-15
J,2017-09-02,0,3117.6,77,2017-04-15
J,2017-09-02,1,3096,74,2017-04-15
J,2017-09-02,2,3060,76,2017-04-15
J,2017-09-02,3,3016.8,75,2017-04-15
J,2017-09-02,4,3016.8,73,2017-04-15
J,2017-09-02,5,2995.2,77,2017-04-15
J,2017-09-02,6,3110.4,76,2017-04-15
J,2017-09-02,7,3189.6,80,2017-04-15
J,2017-09-02,8,3283.2,85,2017-04-15
J,2017-09-02,9,3333.6,92,2017-04-15
J,2017-09-02,10,3376.8,97,2017-04-15
J,2017-09-02,11,3470.4,100,2017-04-15
J,2017-09-02,12,3549.6,106,2017-04-15
J,2017-09-02,13,3650.4,101,2017-04-15
J,2017-09-02,14,3607.2,99,2017-04-15
J,2017-09-02,15,3564,99,2017-04-15
J,2017-09-02,16,3592.8,99,2017-04-15
J,2017-09-02,17,3528,98,2017-04-15
J,2017-09-02,18,3528,94,2017-04-15
J,2017-09-02,19,3564,89,2017-04-15
J,2017-09-02,20,3528,89,2017-04-15
J,2017-09-02,21,3477.6,93,2017-04-15
J,2017-09-02,22,3420,88,2017-04-15
J,2017-09-02,23,3384,90,2017-04-15
J,2017-09-03,0,3340.8,91,2017-04-15
J,2017-09-03,1,3319.2,91,2017-04-15
J,2017-09-03,2,3326.4,91,2017-04-15
J,2017-09-03,3,3290.4,90,2017-04-15
J,2017-09-03,4,3283.2,88,2017-04-15
J,2017-09-03,5,3304.8,89,2017-04-15
J,2017-09-03,6,3376.8,91,2017-04-15
J,2017-09-03,7,3412.8,83,2017-04-15
J,2017-09-03,8,3484.8,89,2017-04-15
J,2017-09-03,9,3470.4,86,2017-04-15
J,2017-09-03,10,3484.8,82,2017-04-15
J,2017-09-03,11,3535.2,85,2017-04-15
J,2017-09-03,12,3571.2,87,2017-04-15
J,2017-09-03,13,3592.8,89,2017-04-15
J,2017-09-03,14,3585.6,86,2017-04-15
J,2017-09-03,15,3484.8,86,2017-04-15
J,2017-09-03,16,3420,82,2017-04-15
J,2017-09-03,17,3376.8,79,2017-04-15
J,2017-09-03,18,3304.8,78,2017-04-15
J,2017-09-03,19,3355.2,76,2017-04-15
J,2017-09-03,20,3326.4,75,2017-04-15
J,2017-09-03,21,3182.4,75,2017-04-15
J,2017-09-03,22,3139.2,75,2017-04-15
J,2017-09-03,23,3110.4,74,2017-04-15
J,2017-09-04,0,3088.8,75,2017-04-15
J,2017-09-04,1,3088.8,75,2017-04-15
J,2017-09-04,2,3067.2,74,2017-04-15
J,2017-09-04,3,3024,73,2017-04-15
J,2017-09-04,4,3031.2,74,2017-04-15
J,2017-09-04,5,3067.2,74,2017-04-15
J,2017-09-04,6,3110.4,74,2017-04-15
J,2017-09-04,7,3268.8,74,2017-04-15
J,2017-09-04,8,3189.6,74,2017-04-15
J,2017-09-04,9,3477.6,75,2017-04-15
J,2017-09-04,10,3376.8,76,2017-04-15
J,2017-09-04,11,3376.8,77,2017-04-15
J,2017-09-04,12,3384,77,2017-04-15
J,2017-09-04,13,3355.2,78,2017-04-15
J,2017-09-04,14,3326.4,81,2017-04-15
J,2017-09-04,15,3297.6,82,2017-04-15
J,2017-09-04,16,3362.4,82,2017-04-15
J,2017-09-04,17,3362.4,80,2017-04-15
J,2017-09-04,18,3304.8,77,2017-04-15
J,2017-09-04,19,3268.8,74,2017-04-15
J,2017-09-04,20,3312,73,2017-04-15
J,2017-09-04,21,3276,73,2017-04-15
J,2017-09-04,22,3218.4,73,2017-04-15
J,2017-09-04,23,3204,72,2017-04-15
J,2017-09-05,0,3189.6,72,2017-04-15
J,2017-09-05,1,3196.8,69,2017-04-15
J,2017-09-05,2,3103.2,72,2017-04-15
J,2017-09-05,3,3038.4,72,2017-04-15
J,2017-09-05,4,3045.6,72,2017-04-15
J,2017-09-05,5,3088.8,72,2017-04-15
J,2017-09-05,6,3189.6,73,2017-04-15
J,2017-09-05,7,3261.6,73,2017-04-15
J,2017-09-05,8,3297.6,74,2017-04-15
J,2017-09-05,9,3405.6,76,2017-04-15
J,2017-09-05,10,3448.8,80,2017-04-15
J,2017-09-05,11,3600,84,2017-04-15
J,2017-09-05,12,3614.4,84,2017-04-15
J,2017-09-05,13,3592.8,84,2017-04-15
J,2017-09-05,14,3592.8,83,2017-04-15
J,2017-09-05,15,3549.6,83,2017-04-15
J,2017-09-05,16,3520.8,83,2017-04-15
J,2017-09-05,17,3477.6,81,2017-04-15
J,2017-09-05,18,3448.8,78,2017-04-15
J,2017-09-05,19,3463.2,76,2017-04-15
J,2017-09-05,20,3420,75,2017-04-15
J,2017-09-05,21,3398.4,75,2017-04-15
J,2017-09-05,22,3362.4,75,2017-04-15
J,2017-09-05,23,3355.2,74,2017-04-15
J,2017-09-06,0,3290.4,74,2017-04-15
J,2017-09-06,1,3254.4,73,2017-04-15
J,2017-09-06,2,3211.2,74,2017-04-15
J,2017-09-06,3,3204,73,2017-04-15
J,2017-09-06,4,3196.8,73,2017-04-15
J,2017-09-06,5,3218.4,73,2017-04-15
J,2017-09-06,6,3276,73,2017-04-15
J,2017-09-06,7,3319.2,73,2017-04-15
J,2017-09-06,8,3441.6,76,2017-04-15
J,2017-09-06,9,3463.2,81,2017-04-15
J,2017-09-06,10,3384,84,2017-04-15
J,2017-09-06,11,3499.2,84,2017-04-15
J,2017-09-06,12,3578.4,83,2017-04-15
J,2017-09-06,13,3628.8,84,2017-04-15
J,2017-09-06,14,3564,82,2017-04-15
J,2017-09-06,15,3456,81,2017-04-15
J,2017-09-06,16,3391.2,81,2017-04-15
J,2017-09-06,17,3333.6,78,2017-04-15
J,2017-09-06,18,3290.4,76,2017-04-15
J,2017-09-06,19,3283.2,73,2017-04-15
J,2017-09-06,20,3254.4,73,2017-04-15
J,2017-09-06,21,3254.4,72,2017-04-15
J,2017-09-06,22,3218.4,72,2017-04-15
J,2017-09-06,23,3132,71,2017-04-15
J,2017-09-07,0,3074.4,71,2017-04-15
J,2017-09-07,1,2995.2,71,2017-04-15
J,2017-09-07,2,2952,71,2017-04-15
J,2017-09-07,3,2959.2,71,2017-04-15
J,2017-09-07,4,2966.4,70,2017-04-15
J,2017-09-07,5,1670.4,70,2017-04-15
J,2017-09-07,6,3074.4,70,2017-04-15
J,2017-09-07,7,3067.2,70,2017-04-15
J,2017-09-07,8,3189.6,74,2017-04-15
J,2017-09-07,9,3211.2,79,2017-04-15
J,2017-09-07,10,3362.4,83,2017-04-15
J,2017-09-07,11,3484.8,83,2017-04-15
J,2017-09-07,12,3427.2,84,2017-04-15
J,2017-09-07,13,3506.4,84,2017-04-15
J,2017-09-07,14,3506.4,85,2017-04-15
J,2017-09-07,15,3405.6,83,2017-04-15
J,2017-09-07,16,3405.6,80,2017-04-15
J,2017-09-07,17,3398.4,79,2017-04-15
J,2017-09-07,18,3319.2,78,2017-04-15
J,2017-09-07,19,3297.6,75,2017-04-15
J,2017-09-07,20,3204,73,2017-04-15
J,2017-09-07,21,3168,72,2017-04-15
J,2017-09-07,22,3175.2,72,2017-04-15
J,2017-09-07,23,3124.8,70,2017-04-15
J,2017-09-08,0,3124.8,68,2017-04-15
J,2017-09-08,1,3067.2,71,2017-04-15
J,2017-09-08,2,3067.2,72,2017-04-15
J,2017-09-08,3,3016.8,72,2017-04-15
J,2017-09-08,4,3103.2,72,2017-04-15
J,2017-09-08,5,3038.4,72,2017-04-15
J,2017-09-08,6,3168,72,2017-04-15
J,2017-09-08,7,3182.4,73,2017-04-15
J,2017-09-08,8,3204,76,2017-04-15
J,2017-09-08,9,3268.8,78,2017-04-15
J,2017-09-08,10,3297.6,82,2017-04-15
J,2017-09-08,11,3448.8,85,2017-04-15
J,2017-09-08,12,3448.8,84,2017-04-15
J,2017-09-08,13,3535.2,84,2017-04-15
J,2017-09-08,14,3528,82,2017-04-15
J,2017-09-08,15,3398.4,81,2017-04-15
J,2017-09-08,16,3405.6,78,2017-04-15
J,2017-09-08,17,3268.8,76,2017-04-15
